Name,WAR
Freddy Garcia\garcifr03,5.5
Mike Garcia\garcimi03,0.2
Mark Gardner\gardnma01,-0.8
Ed Giovanola\giovaed01,0
Tom Glavine*\glavito02,2.8
Gary Glover\glovega01,0
Ryan Glynn\glynnry01,-0.5
Wayne Gomes\gomeswa01,0.5
Dwight Gooden\goodedw01,-0.7
Tom Gordon\gordoto01,0
Mike Grace\gracemi02,-1.2
Joe Grahe\grahejo01,0.6
Beiker Graterol\gratebe01,-0.3
Danny Graves\graveda01,1.8
Rick Greene\greenri02,-0.1
Jason Grimsley\grimsja01,0.8
Buddy Groom*\groombu01,0
Kip Gross\grosski01,-0.3
Eddie Guardado*\guarded01,1.1
Eric Gunderson*\gundeer01,-0.1
Mark Guthrie*\guthrma01,-0.1
Domingo Guzman\guzmado01,-0.6
Juan Guzman\guzmaju01,3
Luther Hackman\hackmlu01,-0.2
John Halama*\halamjo01,4.7
Roy Halladay\hallaro01,2.6
Joey Hamilton\hamiljo02,-0.4
Mike Hampton*\hamptmi01,6.6
Chris Haney*\haneych01,0.5
Greg Hansell\hansegr01,0.3
Tim Harikkala\harikti01,-0.1
Pete Harnisch\harnipe01,3.2
Reggie Harris\harrire01,0.2
Chad Harville\harvich01,-0.1
Shigetoshi Hasegawa\hasegsh01,0.1
LaTroy Hawkins\hawkila01,-0.4
Jimmy Haynes\hayneji01,-1
Rick Heiserman\heiseri01,-0.1
Rick Helling\helliri01,3.4
Butch Henry*\henrybu01,0.5
Doug Henry\henrydo01,-0.2
Pat Hentgen\hentgpa01,2.3
Felix Heredia*\heredfe01,-0.4
Gil Heredia\heredgi01,2.4
Matt Herges\hergema01,0.1
Dustin Hermanson\hermadu01,3.4
Livan Hernandez\hernali01,1.8
Orlando Hernandez\hernaor01,4.3
Roberto Hernandez\hernaro01,2.7
Orel Hershiser\hershor01,1.9
Erik Hiljus\hiljuer01,0.1
Ken Hill\hillke01,1.2
Brett Hinchliffe\hinchbr01,-0.6
Sterling Hitchcock*\hitchst01,2.7
Trevor Hoffman\hoffmtr01,1.6
Darren Holmes\holmeda01,0.6
Chris Holt\holtch01,1.1
Mike Holtz*\holtzmi01,-0.6
Bob Howry\howrybo01,1
John Hudek\hudekjo01,-0.6
Tim Hudson\hudsoti01,3.9
Hideki Irabu\irabuhi01,1.9
Jason Isringhausen\isrinja01,0.6
Michael Jackson\jacksmi02,1.1
Kevin Jarvis\jarvike01,-0.6
Jose Jimenez\jimenjo01,-0.5
Doug Johns*\johnsdo04,0.8
Jason Johnson\johnsja02,0.2
Jonathan Johnson\johnsjo08,-0.3
Mike Johnson\johnsmi02,-0.1
Randy Johnson*\johnsra05,9.2
John Johnstone\johnsjo07,1.6
Bobby Jones*\jonesbo04,1
Bobby Jones\jonesbo03,0
Doug Jones\jonesdo01,2.3
Todd Jones\jonesto02,1.1
Mike Judd\juddmi01,-0.1
Jeff Juden\judenje01,-0.3
Scott Kamieniecki\kamiesc01,0.1
Matt Karchner\karchma01,0.6
Scott Karl*\karlsc01,1.2
Steve Karsay\karsast01,2.2
Masao Kida\kidama01,-0.4
Darryl Kile\kileda01,1.9
Byung-Hyun Kim\kimby01,0
Curtis King\kingcu01,-0.1
Ray King*\kingra01,-0.2
Steve Kline*\klinest02,1.3
Billy Koch\kochbi01,1.7
Danny Kolb\kolbda01,0.3
Jeff Kubenka*\kubenje01,-0.5
Tim Kubinski*\kubinti01,0
Mark Langston*\langsma01,0
Brett Laxton\laxtobr01,-0.4
Corey Lee*\leeco01,-0.3
David Lee\leeda01,1.8
Al Leiter*\leiteal01,2.5
Mark Leiter\leitema01,0
Curt Leskanic\leskacu01,1.7
Al Levine\levinal01,1.1
Cory Lidle\lidleco01,0
Jon Lieber\liebejo01,2.5
Ted Lilly*\lillyte01,-0.4
Jose Lima\limajo01,4.5
Mike Lincoln\lincomi01,0
Doug Linton\lintodo01,-0.1
Felipe Lira\lirafe01,-0.2
Graeme Lloyd*\lloydgr01,1
Esteban Loaiza\loaizes01,1.9
Carlton Loewer\loeweca01,0.5
Rich Loiselle\loiseri01,0
Braden Looper\loopebr01,0.3
Albie Lopez\lopezal02,0.4
Andrew Lorraine*\lorraan01,0
Derek Lowe\lowede01,3.4
Sean Lowe\lowese01,2.3
Eric Ludwick\ludwier01,-0.1
Larry Luebbers\luebbla01,0.2
David Lundquist\lundqda01,-0.3
Greg Maddux\maddugr01,3.2
Mike Maddux\maddumi01,0.7
Mike Magnante*\magnami01,1.1
Ron Mahay*\mahayro01,0.8
Pat Mahomes\mahompa01,0.9
Matt Mantei\mantema01,1.7
Josias Manzanillo\manzajo01,-0.1
Damaso Marte*\marteda01,-0.1
Tom Martin*\martito02,-0.2
Pedro Martinez\martipe02,9.7
Ramon Martinez\martira02,0.7
Onan Masaoka*\masaoon01,0.4
T.J. Mathews\mathet.01,1
Terry Mathews\mathete01,0.4
Joe Mays\maysjo01,3.1
Jeff McCurry\mccurje01,-0.4
Jack McDowell\mcdowja01,-0.4
Chuck McElroy*\mcelrch01,0.7
Kevin McGlinchy\mcglike01,1.5
Greg McMichael\mcmicgr01,0
Brian McNichol*\mcnicbr01,-0.1
Brian Meadows\meadobr01,-0.5
Gil Meche\mechegi01,1.6
Jim Mecir\mecirji01,0.8
Rafael Medina\medinra01,-0.1
Ramiro Mendoza\mendora01,1.4
Kent Mercker*\merckke01,0.2
Jose Mesa\mesajo01,0.6
Dan Miceli\micelda01,-0.2
Kurt Miller\milleku01,-0.3
Travis Miller*\milletr01,1.5
Trever Miller*\milletr02,-0.2
Wade Miller\millewa04,-0.3
Alan Mills\millsal01,0.8
Kevin Millwood\millwke01,6.1
Eric Milton*\miltoer01,4.2
Steve Mintz\mintzst01,0.1
Dave Mlicki\mlickda01,2.2
Brian Moehler\moehlbr01,2
Mike Mohler*\mohlemi01,0.3
Gabe Molina\molinga01,-0.4
Jeff Montgomery\montgje01,-0.9
Steve Montgomery\montgst01,1.5
Orber Moreno\morenor01,0
Mike Morgan\morgami01,-0.5
Alvin Morman*\mormaal01,0.8
Jim Morris*\morrija03,0
Guillermo Mota\motagu01,0.8
Jamie Moyer*\moyerja01,6.6
Terry Mulholland*\mulhote01,1.6
Mike Munoz*\munozmi01,1.1
Peter Munro\munrope01,-0.2
Dan Murray\murrada02,-0.3
Heath Murray*\murrahe01,-0.2
Mike Mussina\mussimi01,4.4
Mike Myers*\myersmi01,0.2
Rodney Myers\myersro01,0.4
Aaron Myette\myettaa01,0
Charles Nagy\nagych01,1.9
Joe Nathan\nathajo01,1.3
Dan Naulty\naultda01,0.6
Jaime Navarro\navarja01,-0.7
Denny Neagle*\neaglde01,1.3
Jeff Nelson\nelsoje01,0.6
Robb Nen\nenro01,0.5
Alan Newman*\newmaal02,-0.1
C.J. Nitkowski*\nitkoc.01,1
Hideo Nomo\nomohi01,2.3
Vladimir Nunez\nunezvl01,0.2
Chad Ogea\ogeach01,-0.1
Tomo Ohka\ohkato01,-0.3
Kirt Ojala*\ojalaki01,-0.7
Omar Olivares\olivaom01,3.6
Darren Oliver*\oliveda02,3.3
Gregg Olson\olsongr01,0.7
Mike Oquist\oquismi01,0.9
Jesse Orosco*\oroscje01,-0.2
Ramon Ortiz\ortizra02,-0.1
Russ Ortiz\ortizru01,2.5
Donovan Osborne*\osbordo01,0.1
Keith Osik\osikke01,-0.1
Antonio Osuna\osunaan01,-0.4
Vicente Padilla\padilvi01,-0.5
Lance Painter*\paintla01,0.1
Jose Paniagua\paniajo01,1.8
Chan Ho Park\parkch01,0.2
Jim Parque*\parquji01,1.6
Steve Parris\parrist01,1.9
Bronswell Patrick\patribr01,-0.5
Danny Patterson\patteda04,0.3
Carl Pavano\pavanca01,0.4
Jesus Pena*\penaje01,-0.1
Juan Pena\penaju01,0.8
Troy Percival\percitr01,1.2
Carlos Perez*\perezca01,-1.6
Odalis Perez*\perezod01,-0.8
Yorkis Perez*\perezyo01,0.5
Matt Perisho*\perisma01,0.3
Dan Perkins\perkida01,-0.3
Robert Person\persoro01,1.1
Chris Peters*\peterch01,-1
Kyle Peterson\peterky01,0.3
Mark Petkovsek\petkoma01,1.4
Andy Pettitte*\pettian01,2.5
Jason Phillips\phillja03,-0.4
Marc Pisciotta\piscima01,-0.2
Jim Pittsley\pittsji01,-0.5
Dan Plesac*\plesada01,-0.3
Eric Plunk\plunker01,0
Cliff Politte\politcl01,-0.3
Sidney Ponson\ponsosi01,1.9
Jim Poole*\pooleji02,0
Mark Portugal\portuma01,0.3
Mike Porzio*\porzimi01,0
Lou Pote\potelo01,1
Jay Powell\powelja04,0.3
Jeremy Powell\powelje01,0.6
Bill Pulsipher*\pulsibi01,-0.5
Paul Quantrill\quantpa01,1.3
Scott Radinsky*\radinsc01,0
Brad Radke\radkebr01,6.5
Rob Radlosky\radloro01,-0.5
Steve Rain\rainst01,-0.7
Jason Rakers\rakerja01,0
Hector Ramirez\ramirhe01,0.6
Roberto Ramirez*\ramirro01,-0.5
Robert Ramsay*\ramsaro01,0
Pat Rapp\rapppa01,1.9
Gary Rath*\rathga01,-0.2
Ken Ray\rayke01,-0.4
Mark Redman*\redmama01,-0.2
Rick Reed\reedri01,1.9
Steve Reed\reedst01,0.5
Dan Reichert\reichda01,-0.9
Bryan Rekar\rekarbr01,0.1
Mike Remlinger*\remlimi01,2.4
Alberto Reyes\reyesal01,0.6
Carlos Reyes\reyesca01,0.3
Dennys Reyes*\reyesde01,0.4
Shane Reynolds\reynosh01,3.3
Armando Reynoso\reynoar02,1.6
Arthur Rhodes*\rhodear01,-0.6
Brad Rigby\rigbybr01,0.1
Matt Riley*\rileyma01,-0.1
Ricardo Rincon*\rincori01,0.6
David Riske\riskeda01,-0.5
Todd Ritchie\ritchto01,3.2
Mariano Rivera\riverma01,3.5
Roberto Rivera*\riverro01,0
Todd Rizzo*\rizzoto01,-0.1
Willis Roberts\roberwi01,-0.2
John Rocker*\rockejo01,2.1
Felix Rodriguez\rodrife01,0.7
Frankie Rodriguez\rodrifr02,0.7
Nerio Rodriguez\rodrine01,-0.2
Rich Rodriguez*\rodriri02,0.2
Kenny Rogers*\rogerke01,2.9
Mel Rojas\rojasme01,-1.5
Mike Romano\romanmi01,-0.3
J.C. Romero*\romerj.01,0.2
Rafael Roque*\roquera01,0.3
Jose Rosado*\rosadjo01,4
Brian Rose\rosebr01,0.8
Kirk Rueter*\rueteki01,0.6
Sean Runyan*\runyase01,0.3
Ryan Rupe\rupery01,2.2
Glendon Rusch*\ruschgl01,-0.3
B.J. Ryan*\ryanb.01,0.5
Jason Ryan\ryanja04,0.7
Ken Ryan\ryanke01,-0.1
Erik Sabel\sabeler01,-0.1
Bret Saberhagen\saberbr01,3.7
Benj Sampson*\sampsbe01,-1
Jesus Sanchez*\sanchje01,-0.8
Scott Sanders\sandesc02,-0.6
Julio Santana\santaju01,-0.7
Marino Santana\santama01,-0.2
Jose Santiago\santijo03,0.6
Scott Sauerbeck*\sauersc01,2.2
Tony Saunders*\saundto01,-0.6
Aaron Scheffer\schefaa01,-0.1
Curt Schilling\schilcu01,4.9
Jason Schmidt\schmija01,2.9
Scott Schoeneweis*\schoesc01,-0.3
Pete Schourek*\schoupe01,-0.2
Steve Schrenk\schrest02,0.5
Rudy Seanez\seaneru01,1
Aaron Sele\seleaa01,3.7
Dan Serafini*\serafda01,-1
Scott Service\servisc01,-0.4
Jeff Shaw\shawje01,1.5
Paul Shuey\shueypa01,1.4
Anthony Shumaker*\shumaan01,-0.2
Jose Silva\silvajo01,-0.8
Bill Simas\simasbi01,1.2
Steve Sinclair*\sinclst01,-0.1
Mike Sirotka*\sirotmi01,4.4
Heathcliff Slocumb\slocuhe01,1.3
Joe Slusarski\slusajo01,0.2
J.D. Smart\smartj.01,0.2
Dan Smith\smithda07,-0.5
John Smoltz\smoltjo01,4.4
John Snyder\snydejo02,-0.5
Clint Sodowsky\sodowcl01,-0.5
Jeff Sparks\sparkje01,0.1
Steve Sparks\sparkst01,-0.2
Justin Speier\speieju01,-0.1
Sean Spencer*\spencse01,-0.1
Stan Spencer\spencst02,-1.6
Paul Spoljaric*\spoljpa01,-0.9
Jerry Spradlin\spradje01,0.3
Dennis Springer\sprinde01,0
Russ Springer\sprinru01,0.6
Mike Stanton*\stantmi02,1
Denny Stark\starkde01,-0.2
Blake Stein\steinbl01,1.3
Garrett Stephenson\stephga01,1.2
Dave Stevens\steveda01,-0.3
Todd Stottlemyre\stottto01,1.1
Scott Strickland\stricsc02,0.1
Everett Stull\stullev01,-0.1
Tanyon Sturtze\sturtta01,0.4
Scott Sullivan\sullisc01,2
Jeff Suppan\suppaje01,3.1
Mac Suzuki\suzukma01,-1
Greg Swindell*\swindgr01,2
Jeff Tam\tamje01,0
Kevin Tapani\tapanke01,1
Julian Tavarez\tavarju01,-0.4
Billy Taylor\taylobi04,0
Michael Tejera*\tejermi01,-0.2
Amaury Telemaco\telemam01,-0.2
Anthony Telford\telfoan01,0.5
Jay Tessmer\tessmja01,-0.3
Justin Thompson*\thompju02,1.6
Mark Thompson\thompma01,0.8
John Thomson\thomsjo01,-0.5
Mike Thurman\thurmmi01,1.6
Mike Timlin\timlimi01,0.6
Brett Tomko\tomkobr01,0.1
Steve Trachsel\trachst01,0.2
Mike Trombley\trombmi01,1.9
Ugueth Urbina\urbinug01,1.3
Ismael Valdez\valdeis01,2.8
Javier Vazquez\vazquja01,0.6
Mike Venafro*\venafmi01,1.7
Dave Veres\veresda01,1.9
Ron Villone*\villoro01,1.4
Luis Vizcaino\vizcalu01,0
Ed Vosberg*\vosbeed01,-0.7
Billy Wagner*\wagnebi02,3.8
Paul Wagner\wagnepa01,-0.1
Dave Wainhouse\wainhda01,0.3
Tim Wakefield\wakefti01,0.1
Donne Wall\walldo01,0.6
Derek Wallace\wallade01,0.2
Jeff Wallace*\wallaje01,0.6
Bryan Ward*\wardbr01,-0.9
John Wasdin\wasdijo01,0.7
Jarrod Washburn*\washbja01,0.5
Allen Watson*\watsoal01,1.4
David Weathers\weathda01,0.7
Eric Weaver\weaveer01,-0.3
Jeff Weaver\weaveje01,0.9
Bob Wells\wellsbo01,1.9
David Wells*\wellsda01,3
Kip Wells\wellski01,0.8
Turk Wendell\wendetu01,1.9
Don Wengert\wengedo01,-1.2
John Wetteland\wettejo01,1.6
Dan Wheeler\wheelda01,0.4
Matt Whisenant*\whisema01,-0.1
Gabe White*\whitega01,0.2
Rick White\whiteri01,1.7
Matt Whiteside\whitema02,-0.5
Bob Wickman\wickmbo01,1.6
Marc Wilkins\wilkima01,0.2
Brian Williams\willibr01,0.2
Jeff Williams*\willije02,0.1
Mike Williams\willimi03,-0.3
Todd Williams\willito02,0.2
Woody Williams\williwo02,2.3
Scott Williamson\willisc01,2.8
Joe Winkelsas\winkejo01,-0.1
Jay Witasick\witasja01,0.7
Bobby Witt\wittbo01,0.8
Mark Wohlers\wohlema01,-0.1
Bob Wolcott\wolcobo01,-0.1
Randy Wolf*\wolfra02,0.3
Brad Woodall*\woodabr01,-0.1
Steve Woodard\woodast01,2.1
Tim Worrell\worreti01,0.6
Jamey Wright\wrighja01,2.9
Jaret Wright\wrighja02,-0.6
Esteban Yan\yanes01,0.1
Ed Yarnall*\yarnaed01,0.3
Masato Yoshii\yoshima01,2.1
Jeff Zimmerman\zimmeje02,3.9
Jordan Zimmerman*\zimmejo01,-0.2
