Name,WAR
Rocky Coppinger\coppiro01,0.1
Francisco Cordova\cordofr01,5.5
Bryan Corey\coreybr01,-0.1
Jim Corsi\corsiji01,1.5
Tim Crabtree\crabtti01,1.1
Rich Croushore\crousri01,-0.2
Dean Crow\crowde01,0.4
Will Cunnane\cunnawi01,0
Omar Daal*\daalom01,4.2
Vic Darensbourg*\darenvi01,1
Danny Darwin\darwida01,-1.1
Valerio De Los Santos*\delosva01,0.3
Rick DeHart*\deharri01,-0.8
Mike DeJean\dejeami01,2.1
Rich DeLucia\delucri01,1.2
Ryan Dempster\dempsry01,-1.2
Elmer Dessens\desseel01,-0.5
Jason Dickson\dicksja01,0.1
Jerry Dipoto\dipotje01,1.8
Robert Dodd*\doddro01,-0.2
Jim Dougherty\doughji01,-0.3
Doug Drabek\drabedo01,-1.4
Darren Dreifort\dreifda01,2.6
Roberto Duran*\duranro01,0
Mike Duvall*\duvalmi01,0
Radhames Dykhoff*\dykhora01,-0.1
Dennis Eckersley\eckerde01,0.3
Brian Edmondson\edmonbr01,0.2
Dave Eiland\eilanda01,-0.3
Scott Elarton\elartsc01,1.2
Cal Eldred\eldreca01,-0.4
Alan Embree*\embreal01,-0.5
Todd Erdos\erdosto01,-0.1
Scott Erickson\ericksc01,4.3
Kelvim Escobar\escobke01,1.7
Shawn Estes*\estessh01,-0.3
Bart Evans\evansba02,0.2
Bryan Eversgerd*\eversbr01,-0.5
Scott Eyre*\eyresc01,-0.5
Jeff Fassero*\fasseje01,4.2
Mike Fetters\fettemi01,0.5
Chuck Finley*\finlech01,7.2
Bryce Florie\floribr01,0.4
Joe Fontenot\fontejo01,-0.6
Ben Ford\fordbe01,-0.5
Tom Fordham*\fordhto01,-0.3
Tony Fossas*\fossato01,-0.2
Kevin Foster\fosteke01,-0.2
Keith Foulke\foulkke01,0.8
Chad Fox\foxch02,0.4
John Franco*\francjo01,0.7
John Frascatore\frascjo01,0.4
Chris Fussell\fussech01,-0.2
Gary Gaetti\gaettga01,0
Eddie Gaillard\gailled01,0
Steve Gajkowski\gajkost01,-0.2
Rich Garces\garceri01,0.7
Mark Gardner\gardnma01,1.6
Keith Glauber\glaubke01,0.2
Tom Glavine*\glavito02,6.1
Wayne Gomes\gomeswa01,0.1
Gabe Gonzalez*\gonzaga02,0
Geremi Gonzalez\gonzaje01,-0.2
Lariel Gonzalez\gonzala02,0.1
Dwight Gooden\goodedw01,2.7
Tom Gordon\gordoto01,2.6
Rick Gorecki\gorecri01,0.2
Mike Grace\gracemi02,-0.7
Danny Graves\graveda01,1.3
Tyler Green\greenty01,-0.2
Seth Greisinger\greisse01,0.5
Buddy Groom*\groombu01,0.9
Mike Grzanich\grzanmi01,-0.1
Eddie Guardado*\guarded01,1.2
Eric Gunderson*\gundeer01,0
Mark Guthrie*\guthrma01,0.4
Juan Guzman\guzmaju01,2.3
John Halama*\halamjo01,-0.2
Darren Hall\hallda01,-0.6
Roy Halladay\hallaro01,0.4
Shane Halter\haltesh01,0
Joey Hamilton\hamiljo02,1.9
Chris Hammond*\hammoch01,-0.2
Mike Hampton*\hamptmi01,3.5
Chris Haney*\haneych01,-1
Erik Hanson\hansoer01,0.1
Pete Harnisch\harnipe01,5.1
Denny Harriger\harride01,-0.4
Lenny Harris\harrile01,0
Pep Harris\harripe01,0.7
Reggie Harris\harrire01,0
Dean Hartgraves*\hartgde01,-0.3
Shigetoshi Hasegawa\hasegsh01,3
LaTroy Hawkins\hawkila01,2.1
Jimmy Haynes\hayneji01,1.5
Mike Heathcott\heathmi03,0.1
Rick Helling\helliri01,3.7
Rod Henderson\hendero01,-0.1
Oscar Henriquez\henrios01,-0.8
Butch Henry*\henrybu01,0.2
Doug Henry\henrydo01,1.6
Pat Hentgen\hentgpa01,0.8
Felix Heredia*\heredfe01,-0.8
Gil Heredia\heredgi01,1.8
Dustin Hermanson\hermadu01,3
Livan Hernandez\hernali01,0.6
Orlando Hernandez\hernaor01,3.6
Roberto Hernandez\hernaro01,0.8
Xavier Hernandez\hernaxa01,1
Orel Hershiser\hershor01,1.2
Ken Hill\hillke01,1.7
Sterling Hitchcock*\hitchst01,2.7
Trevor Hoffman\hoffmtr01,4.1
David Holdridge\holdrda01,0.1
Darren Holmes\holmeda01,0.9
Mike Holtz*\holtzmi01,0.6
Mark Holzemer*\holzema01,0.1
Bob Howry\howrybo01,1.5
John Hudek\hudekjo01,1
Joe Hudson\hudsojo02,-0.2
Mark Hutton\huttoma01,-0.3
Hideki Irabu\irabuhi01,2.6
Michael Jackson\jacksmi02,3.8
Jason Jacome*\jacomja01,-0.3
Mike James\jamesmi01,0.6
Mike Jerzembeck\jerzemi01,-0.4
Jose Jimenez\jimenjo01,0.4
Doug Johns*\johnsdo04,1
Jason Johnson\johnsja02,0.1
Jonathan Johnson\johnsjo08,-0.1
Mike Johnson\johnsmi02,-0.5
Randy Johnson*\johnsra05,5.8
John Johnstone\johnsjo07,1.4
Bobby Jones*\jonesbo04,1.5
Bobby Jones\jonesbo03,2.4
Doug Jones\jonesdo01,0.3
Todd Jones\jonesto02,-0.3
Ricardo Jordan*\jordari03,-0.5
Mike Judd\juddmi01,-0.8
Jeff Juden\judenje01,-1
Scott Kamieniecki\kamiesc01,-0.5
Matt Karchner\karchma01,-0.2
Scott Karl*\karlsc01,1.3
Steve Karsay\karsast01,0
Greg Keagle\keaglgr01,0.1
Jimmy Key*\keyji01,1.3
Darryl Kile\kileda01,2.2
Curtis King\kingcu01,0.9
Steve Kline*\klinest02,1.3
Scott Klingenbeck\klingsc01,-0.2
Rick Krivda*\krivdri01,-1.1
Marc Kroon\kroonma01,-0.1
Jeff Kubenka*\kubenje01,0.5
Mark Langston*\langsma01,-0.2
Frank Lankford\lankffr01,-0.1
Andy Larkin\larkian01,-3.2
Sean Lawrence*\lawrese01,-0.3
Al Leiter*\leiteal01,6.8
Mark Leiter\leitema01,1.3
Curt Leskanic\leskacu01,1.2
Al Levine\levinal01,0.5
Richie Lewis\lewisri01,-0.4
Jon Lieber\liebejo01,1.5
Kerry Ligtenberg\ligteke01,1.3
Jose Lima\limajo01,3.9
Felipe Lira\lirafe01,0
Graeme Lloyd*\lloydgr01,1.1
Esteban Loaiza\loaizes01,0.3
Carlton Loewer\loeweca01,-0.9
Rich Loiselle\loiseri01,0.5
Braden Looper\loopebr01,-0.3
Albie Lopez\lopezal02,1.5
Andrew Lorraine*\lorraan01,0.1
Derek Lowe\lowede01,0.7
Sean Lowe\lowese01,-0.7
Eric Ludwick\ludwier01,-1.1
Greg Maddux\maddugr01,6.6
Mike Maddux\maddumi01,0.4
Mike Magnante*\magnami01,-0.1
Ron Mahay*\mahayro01,-0.1
Sean Maloney\malonse01,0
Matt Mantei\mantema01,1.2
Barry Manuel\manueba01,-0.4
Tom Martin*\martito02,-1.1
Dennis Martinez\martide01,-1
Javier Martinez\martija02,-0.5
Pedro Martinez\martipe02,7.2
Ramon Martinez\martira02,2.1
T.J. Mathews\mathet.01,0.3
Terry Mathews\mathete01,-0.3
Greg McCarthy*\mccargr01,0.2
Jeff McCurry\mccurje01,-0.2
Allen McDill*\mcdilal01,-0.3
Jack McDowell\mcdowja01,1.1
Chuck McElroy*\mcelrch01,3
Greg McMichael\mcmicgr01,-0.4
Brian Meadows\meadobr01,-0.3
Jim Mecir\mecirji01,1.9
Rafael Medina\medinra01,-0.8
Ramiro Mendoza\mendora01,2.9
Jose Mercedes\mercejo02,-0.6
Kent Mercker*\merckke01,0.2
Jose Mesa\mesajo01,-0.4
Dan Miceli\micelda01,1.5
Chris Michalak*\michach01,-0.3
Kurt Miller\milleku01,0.2
Travis Miller*\milletr01,0.5
Trever Miller*\milletr02,0.7
Alan Mills\millsal01,1.5
Kevin Millwood\millwke01,0.8
Eric Milton*\miltoer01,2
Dave Mlicki\mlickda01,0.6
Brian Moehler\moehlbr01,4.2
Mike Mohler*\mohlemi01,0.2
Jeff Montgomery\montgje01,-0.1
Trey Moore*\mooretr01,-0.1
Mike Morgan\morgami01,3.2
Alvin Morman*\mormaal01,-0.1
Matt Morris\morrima01,3.6
Jamie Moyer*\moyerja01,5.7
Terry Mulholland*\mulhote01,1.8
Greg Mullins*\mulligr01,0
Bobby Munoz\munozbo01,-0.3
Mike Munoz*\munozmi01,-0.3
Mike Mussina\mussimi01,5
Mike Myers*\myersmi01,1
Randy Myers*\myersra01,0.1
Rodney Myers\myersro01,-0.3
Charles Nagy\nagych01,0.3
Dan Naulty\naultda01,0.1
Jaime Navarro\navarja01,-1.7
Denny Neagle*\neaglde01,2.4
Jeff Nelson\nelsoje01,0.6
Robb Nen\nenro01,3.4
C.J. Nitkowski*\nitkoc.01,0.6
Hideo Nomo\nomohi01,0.6
Vladimir Nunez\nunezvl01,-0.2
Ryan Nye\nyery01,-0.1
Chad Ogea\ogeach01,0.1
Kirt Ojala*\ojalaki01,0.1
Omar Olivares\olivaom01,3.8
Darren Oliver*\oliveda02,-0.8
Gregg Olson\olsongr01,1.4
Mike Oquist\oquismi01,0
Jesse Orosco*\oroscje01,1.5
Russ Ortiz\ortizru01,-0.3
Donovan Osborne*\osbordo01,0.7
Antonio Osuna\osunaan01,1.1
Lance Painter*\paintla01,0.3
Donn Pall\palldo01,0.1
Jose Paniagua\paniajo01,0.9
Chan Ho Park\parkch01,3
Jim Parque*\parquji01,0.3
Steve Parris\parrist01,1.7
Bronswell Patrick\patribr01,0.1
Bob Patterson*\pattebo01,-0.9
Danny Patterson\patteda04,0.7
Carl Pavano\pavanca01,0.8
Roger Pavlik\pavliro01,0.1
Brad Pennington*\pennibr01,
Troy Percival\percitr01,1.5
Carlos Perez*\perezca01,3.1
Odalis Perez*\perezod01,-0.1
Yorkis Perez*\perezyo01,0.6
Matt Perisho*\perisma01,-0.7
Robert Person\persoro01,-1
Chris Peters*\peterch01,3.2
Mark Petkovsek\petkoma01,-0.3
Andy Pettitte*\pettian01,2.4
Hipolito Pichardo\pichahi01,0.3
Ricky Pickett*\pickeri01,-0.2
Marc Pisciotta\piscima01,0.4
Jim Pittsley\pittsji01,-0.6
Dan Plesac*\plesada01,0.9
Eric Plunk\plunker01,0.5
Cliff Politte\politcl01,-0.8
Sidney Ponson\ponsosi01,0.9
Jim Poole*\pooleji02,-0.3
Mark Portugal\portuma01,0.9
Brian Powell\powelbr01,-1
Jay Powell\powelja04,1.1
Jeremy Powell\powelje01,-0.8
Eddie Priest*\priesed01,-0.3
Ariel Prieto\prietar01,-0.4
Bill Pulsipher*\pulsibi01,0.3
Paul Quantrill\quantpa01,2.8
Scott Radinsky*\radinsc01,1.7
Brad Radke\radkebr01,5.3
Brady Raggio\raggibr01,-0.7
Jason Rakers\rakerja01,0
Roberto Ramirez*\ramirro01,-0.5
Pat Rapp\rapppa01,1.6
Fred Rath\rathfr02,0.1
Gary Rath*\rathga01,-0.1
Rick Reed\reedri01,4.5
Steve Reed\reedst01,1.8
Bryan Rekar\rekarbr01,0
Mike Remlinger*\remlimi01,0.6
Alberto Reyes\reyesal01,0.5
Carlos Reyes\reyesca01,1.1
Dennys Reyes*\reyesde01,0.4
Shane Reynolds\reynosh01,3.7
Armando Reynoso\reynoar02,1.2
Arthur Rhodes*\rhodear01,1.7
Ricardo Rincon*\rincori01,0.7
Danny Rios\riosda01,-0.3
Bill Risley\rislebi01,-0.3
Todd Ritchie\ritchto01,0.1
Kevin Ritz\ritzke01,-0.4
Mariano Rivera\riverma01,2.8
Todd Rizzo*\rizzoto01,-0.4
Rich Robertson*\roberri02,-0.8
John Rocker*\rockejo01,1.2
Felix Rodriguez\rodrife01,-0.7
Frankie Rodriguez\rodrifr02,-0.2
Nerio Rodriguez\rodrine01,-0.7
Rich Rodriguez*\rodriri02,0.7
Kenny Rogers*\rogerke01,7.5
Mel Rojas\rojasme01,-0.9
Rafael Roque*\roquera01,0.1
Jose Rosado*\rosadjo01,1.6
Brian Rose\rosebr01,-0.6
Matt Ruebel*\ruebema01,-0.2
Kirk Rueter*\rueteki01,0.9
Sean Runyan*\runyase01,0.9
Glendon Rusch*\ruschgl01,0.5
Ken Ryan\ryanke01,0.1
Bret Saberhagen\saberbr01,2.9
A.J. Sager\sagera.01,-1.1
Mike Saipe\saipemi01,-0.3
Benj Sampson*\sampsbe01,0.9
Jesus Sanchez*\sanchje01,0.7
Scott Sanders\sandesc02,-1
Julio Santana\santaju01,1.3
Marino Santana\santama01,0.1
Jose Santiago\santijo03,0
Tony Saunders*\saundto01,3.1
Bob Scanlan\scanlbo01,0.2
Curt Schilling\schilcu01,6.2
Jason Schmidt\schmija01,3.4
Pete Schourek*\schoupe01,1.1
Rudy Seanez\seaneru01,0.5
Aaron Sele\seleaa01,2.9
Dan Serafini*\serafda01,-0.1
Scott Service\servisc01,1.8
Jeff Shaw\shawje01,3.3
Brian Shouse*\shousbr01,-0.1
Paul Shuey\shueypa01,1.3
Jose Silva\silvajo01,1
Bill Simas\simasbi01,1.4
Steve Sinclair*\sinclst01,0.3
Mike Sirotka*\sirotmi01,0.4
Heathcliff Slocumb\slocuhe01,0.2
Aaron Small\smallaa01,-0.6
Pete Smith\smithpe02,0
Travis Smith\smithtr01,0.1
John Smoltz\smoltjo01,3.3
John Snyder\snydejo02,0.9
Clint Sodowsky\sodowcl01,-1.3
Steve Sparks\sparkst01,3.1
Justin Speier\speieju01,-0.8
Stan Spencer\spencst02,0.2
Paul Spoljaric*\spoljpa01,-1.2
Jerry Spradlin\spradje01,1.1
Dennis Springer\sprinde01,-0.3
Russ Springer\sprinru01,0.1
Rob Stanifer\staniro01,-0.8
Mike Stanton*\stantmi02,-1
Kennie Steenstra\steenke01,-0.1
Blake Stein\steinbl01,-0.7
Garrett Stephenson\stephga01,-0.8
Dave Stevens\steveda01,0.2
Dave Stieb\stiebda01,0.1
Jim Stoops\stoopji01,0.2
Todd Stottlemyre\stottto01,3.2
Scott Sullivan\sullisc01,-0.4
Jeff Suppan\suppaje01,-0.7
Mac Suzuki\suzukma01,-0.4
Bill Swift\swiftbi02,-0.4
Greg Swindell*\swindgr01,2.1
Jeff Tabaka*\tabakje01,0.9
Jeff Tam\tamje01,-0.2
Kevin Tapani\tapanke01,2.1
Ramon Tatis*\tatisra01,-0.8
Julian Tavarez\tavarju01,0.3
Billy Taylor\taylobi04,1.1
Amaury Telemaco\telemam01,1.2
Anthony Telford\telfoan01,0.3
Dave Telgheder\telghda01,0.1
Jay Tessmer\tessmja01,0.2
Bob Tewksbury\tewksbo01,3.3
Justin Thompson*\thompju02,2.9
Mark Thompson\thompma01,-0.4
John Thomson\thomsjo01,2.7
Mike Thurman\thurmmi01,-0.1
Mike Timlin\timlimi01,2.5
Brett Tomko\tomkobr01,1.4
Steve Trachsel\trachst01,2.9
Mike Trombley\trombmi01,2.8
Ugueth Urbina\urbinug01,3.2
Marc Valdes\valdema01,-1
Carlos Valdez\valdeca01,0.2
Efrain Valdez*\valdeef01,0.1
Ismael Valdez\valdeis01,2.3
Todd Van Poppel\vanpoto01,-0.7
Ben VanRyn*\vanrybe01,-0.2
Javier Vazquez\vazquja01,-1.8
Dario Veras\verasda01,-0.3
Dave Veres\veresda01,2.7
Ron Villone*\villoro01,-0.1
Terrell Wade*\wadete01,0.1
Billy Wagner*\wagnebi02,1.7
Paul Wagner\wagnepa01,-1.3
Dave Wainhouse\wainhda01,0.1
Tim Wakefield\wakefti01,1.5
Jamie Walker*\walkeja01,-0.8
Donne Wall\walldo01,2.2
Bryan Ward*\wardbr01,0.4
John Wasdin\wasdijo01,0.1
Jarrod Washburn*\washbja01,1.4
Allen Watson*\watsoal01,-0.1
David Weathers\weathda01,-0.4
Eric Weaver\weaveer01,0.4
Neil Weber*\webbene01,-0.1
Mike Welch\welchmi03,-0.6
Bob Wells\wellsbo01,-0.4
David Wells*\wellsda01,4.8
Turk Wendell\wendetu01,1.8
Don Wengert\wengedo01,0.1
David West*\westda01,-0.3
John Wetteland\wettejo01,2.7
Matt Whisenant*\whisema01,0.1
Gabe White*\whitega01,1.1
Rick White\whiteri01,0.7
Mark Whiten\whitema01,0
Matt Whiteside\whitema02,-0.6
Bob Wickman\wickmbo01,0.6
Marc Wilkins\wilkima01,0.3
Mike Williams\willimi03,1.9
Todd Williams\willito02,-0.2
Woody Williams\williwo02,2.6
Trevor Wilson*\wilsotr01,0.2
Scott Winchester\winchsc01,-0.8
Darrin Winston*\winstda01,-0.4
Jay Witasick\witasja01,-0.4
Shannon Withem\whitesh01,0
Bobby Witt\wittbo01,-1.6
Mark Wohlers\wohlema01,-1.3
Bob Wolcott\wolcobo01,-0.6
Kerry Wood\woodke02,3.9
Brad Woodall*\woodabr01,0.2
Steve Woodard\woodast01,1.6
Tim Worrell\worreti01,0.4
Jamey Wright\wrighja01,0.2
Jaret Wright\wrighja02,2
Esteban Yan\yanes01,0.9
Masato Yoshii\yoshima01,2.5
Tim Young*\youngti01,-0.1
