Name,WAR
Greg Cadaret*\cadargr01,0.3
Tom Candiotti\candito01,2
John Cangelosi*\cangejo01,0
Dan Carlson\carlsda01,-0.3
Rafael Carmona\carmora01,0
Chris Carpenter\carpech01,-0.1
Giovanni Carrara\carragi01,-0.1
Hector Carrasco\carrahe01,0.2
Larry Casian*\casiala01,-0.4
Carlos Castillo\castica02,0.5
Frank Castillo\castifr01,0.4
Tony Castillo*\castito02,-1.3
Mike Cather\cathemi01,0.8
Norm Charlton*\charlno01,-2.5
Anthony Chavez\chavean01,0.4
Robinson Checo\checoro01,0.3
Jason Christiansen*\chrisja01,1.1
Mark Clark\clarkma01,1.9
Terry Clark\clarkte01,-0.1
Roger Clemens\clemero02,11.9
Chris Clemons\clemoch01,-0.3
Brad Clontz\clontbr01,0.1
Ken Cloude\cloudke01,0.2
Bartolo Colon\colonba01,-0.2
David Cone\coneda01,6.8
Jim Converse\conveji01,0.1
Dennis Cook*\cookde01,0.5
Steve Cooke*\cookest01,2
Rocky Coppinger\coppiro01,-0.1
Francisco Cordova\cordofr01,4.4
Rheal Cormier*\cormirh01,-0.3
Jim Corsi\corsiji01,0.9
Tim Crabtree\crabtti01,-0.8
Joe Crawford*\crawfjo01,0.5
Doug Creek*\creekdo01,-0.4
Jim Crowell*\croweji01,-0.3
Nelson Cruz\cruzne01,-0.3
John Cummings*\cummijo01,-0.6
Will Cunnane\cunnawi01,-0.8
Jeff D'Amico\d'amije01,0.8
Omar Daal*\daalom01,-1.8
Danny Darwin\darwida01,1.5
Jeff Darwin\darwije01,0
Mark Davis*\davisma01,-0.1
Tim Davis*\davisti01,0
Roland de la Maza\delamro01,0
Rick DeHart*\deharri01,-0.4
Mike DeJean\dejeami01,1.2
Rich DeLucia\delucri01,0.6
Elmer Dessens\desseel01,0.2
Jason Dickson\dicksja01,2.3
Jerry Dipoto\dipotje01,0.9
Glenn Dishman*\dishmgl01,0.1
Doug Drabek\drabedo01,0.4
Darren Dreifort\dreifda01,1.4
Roberto Duran*\duranro01,-0.1
Dennis Eckersley\eckerde01,0.2
Joey Eischen*\eischjo01,-0.1
Cal Eldred\eldreca01,1.3
Alan Embree*\embreal01,1.2
Todd Erdos\erdosto01,-0.1
John Ericks\erickjo01,0.3
Scott Erickson\ericksc01,4
Kelvim Escobar\escobke01,0.7
Vaughn Eshelman*\eshelva01,-0.5
Shawn Estes*\estessh01,3.9
Bryan Eversgerd*\eversbr01,-0.4
Scott Eyre*\eyresc01,0.5
Steve Falteisek\faltest01,0.1
Jeff Fassero*\fasseje01,4.5
Alex Fernandez\fernaal01,3.8
Osvaldo Fernandez\fernaos01,-0.7
Sid Fernandez*\fernasi01,0
Mike Fetters\fettemi01,1
Chuck Finley*\finlech01,3.2
Huck Flener*\flenehu01,-0.6
Bryce Florie\floribr01,0.4
Tom Fordham*\fordhto01,-0.4
Tony Fossas*\fossato01,-0.8
Kevin Foster\fosteke01,1.1
Keith Foulke\foulkke01,-0.7
Chad Fox\foxch02,0.2
John Franco*\francjo01,1.5
John Frascatore\frascjo01,1.6
Gary Gaetti\gaettga01,0
Eddie Gaillard\gailled01,0.1
Rich Garces\garceri01,-0.1
Ramon Garcia\garcira03,1.2
Mark Gardner\gardnma01,1.2
Tom Glavine*\glavito02,5.5
Wayne Gomes\gomeswa01,-0.3
Geremi Gonzalez\gonzaje01,1.3
Dwight Gooden\goodedw01,1.2
Tom Gordon\gordoto01,3.7
Rick Gorecki\gorecri01,-0.4
Mike Grace\gracemi02,0.9
Jeff Granger*\grangje01,-0.5
Danny Graves\graveda01,-0.5
Tyler Green\greenty01,-0.3
Tommy Greene\greento01,-0.2
Buddy Groom*\groombu01,0.5
Kevin Gross\grosske01,-0.2
Ken Grundt*\grundke01,-0.1
Eddie Guardado*\guarded01,0.6
Mark Gubicza\gubicma01,-0.6
Eric Gunderson*\gundeer01,1.3
Mark Guthrie*\guthrma01,-0.8
Juan Guzman\guzmaju01,-0.1
Darren Hall\hallda01,1.8
Joey Hamilton\hamiljo02,2.7
Chris Hammond*\hammoch01,-0.4
Mike Hampton*\hamptmi01,1.7
Chris Haney*\haneych01,-0.1
Greg Hansell\hansegr01,-0.1
Erik Hanson\hansoer01,-0.2
Mike Harkey\harkemi01,0
Pete Harnisch\harnipe01,-0.7
Pep Harris\harripe01,1.5
Reggie Harris\harrire01,-0.2
Shigetoshi Hasegawa\hasegsh01,1.3
Gary Haught\haughga01,-0.1
LaTroy Hawkins\hawkila01,-0.2
Jimmy Haynes\hayneji01,1.6
Rick Helling\helliri01,1.3
Oscar Henriquez\henrios01,0
Butch Henry*\henrybu01,1.5
Doug Henry\henrydo01,-1.1
Pat Hentgen\hentgpa01,5.8
Felix Heredia*\heredfe01,0.1
Wilson Heredia\heredwi01,0.2
Dustin Hermanson\hermadu01,2.6
Fernando Hernandez\hernafe01,-0.4
Livan Hernandez\hernali01,1.7
Roberto Hernandez\hernaro01,2.7
Xavier Hernandez\hernaxa01,0.4
Orel Hershiser\hershor01,2.3
Ken Hill\hillke01,2.5
Sterling Hitchcock*\hitchst01,0.6
Trevor Hoffman\hoffmtr01,3.1
Darren Holmes\holmeda01,0.3
Chris Holt\holtch01,1.2
Mike Holtz*\holtzmi01,0.6
Mark Holzemer*\holzema01,0
Rick Honeycutt*\honeyri01,-0.1
John Hudek\hudekjo01,-0.8
Joe Hudson\hudsojo02,0.5
Edwin Hurtado\hurtaed01,-0.6
Mark Hutton\huttoma01,0.1
Hideki Irabu\irabuhi01,-0.9
Jason Isringhausen\isrinja01,-0.9
Danny Jackson*\jacksda02,-1.7
Michael Jackson\jacksmi02,1.2
Jason Jacome*\jacomja01,-0.2
Mike James\jamesmi01,0.6
Marty Janzen\janzema01,0.3
Kevin Jarvis\jarvike01,-1.2
Dane Johnson\johnsda05,0.1
Jason Johnson\johnsja02,0
Mike Johnson\johnsmi02,-1.1
Randy Johnson*\johnsra05,8
John Johnstone\johnsjo07,0.3
Bobby Jones\jonesbo03,2.1
Bobby Jones*\jonesbo04,-0.4
Doug Jones\jonesdo01,3
Todd Jones\jonesto02,1.8
Ricardo Jordan*\jordari03,-0.3
Mike Judd\juddmi01,0.2
Jeff Juden\judenje01,1.4
Scott Kamieniecki\kamiesc01,2.9
Matt Karchner\karchma01,1.6
Scott Karl*\karlsc01,1.9
Ryan Karp*\karpry01,-0.4
Steve Karsay\karsast01,0.4
Takashi Kashiwada*\kashita01,0.1
Greg Keagle\keaglgr01,-0.1
Jimmy Key*\keyji01,4.6
Darryl Kile\kileda01,5.4
Curtis King\kingcu01,0.1
Steve Kline*\klinest02,-0.7
Rick Krivda*\krivdri01,-0.3
Marc Kroon\kroonma01,-0.1
Tim Kubinski*\kubinti01,0
Kerry Lacy\lacyke01,-0.7
Mark Langston*\langsma01,-0.1
Al Leiter*\leiteal01,1.3
Mark Leiter\leitema01,-1.9
John LeRoy\leroyjo01,0.2
Curt Leskanic\leskacu01,0.3
Al Levine\levinal01,-0.4
Richie Lewis\lewisri01,-1
Cory Lidle\lidleco01,0.4
Jon Lieber\liebejo01,2.9
Kerry Ligtenberg\ligteke01,0.3
Jose Lima\limajo01,-1
Felipe Lira\lirafe01,-0.5
Graeme Lloyd*\lloydgr01,0.7
Esteban Loaiza\loaizes01,3.7
Rich Loiselle\loiseri01,2.1
Joey Long*\longjo01,-0.3
Albie Lopez\lopezal02,-1.2
Andrew Lorraine*\lorraan01,-0.1
Derek Lowe\lowede01,-0.5
Sean Lowe\lowese01,-0.8
Eric Ludwick\ludwier01,-0.9
Greg Maddux\maddugr01,7.8
Mike Maddux\maddumi01,-0.4
Calvin Maduro\madurca01,-1.3
Mike Magnante*\magnami01,0.8
Ron Mahay*\mahayro01,0.8
Pat Mahomes\mahompa01,-0.3
Sean Maloney\malonse01,0
Barry Manuel\manueba01,-0.4
Josias Manzanillo\manzajo01,-0.2
Tom Martin*\martito02,1.6
Dennis Martinez\martide01,-1.1
Pedro Martinez\martipe02,9
Pedro Martinez*\martipe03,-0.6
Ramon Martinez\martira02,1.6
T.J. Mathews\mathet.01,1.1
Terry Mathews\mathete01,0.1
Darrell May*\mayda02,0.1
Jamie McAndrew\mcandja01,-0.5
Greg McCarthy*\mccargr01,-0.3
Jeff McCurry\mccurje01,0.4
Allen McDill*\mcdilal01,-0.2
Ben McDonald\mcdonbe01,1.7
Jack McDowell\mcdowja01,0.1
Chuck McElroy*\mcelrch01,1
Tom McGraw*\mcgrato01,0.1
Greg McMichael\mcmicgr01,1.3
Jim Mecir\mecirji01,-0.1
Ramiro Mendoza\mendora01,2.4
Paul Menhart\menhapa01,0.6
Jose Mercedes\mercejo02,2.6
Kent Mercker*\merckke01,2.6
Jose Mesa\mesajo01,2.2
Dan Miceli\micelda01,0.4
Kurt Miller\milleku01,-0.4
Travis Miller*\milletr01,-1.2
Alan Mills\millsal01,-0.2
Kevin Millwood\millwke01,0.2
Mike Mimbs*\mimbsmi01,-0.8
Nate Minchey\minchna01,-0.1
Blas Minor\minorbl01,-0.2
Angel Miranda*\miranan01,0.2
Mike Misuraca\misurmi01,-0.4
Dave Mlicki\mlickda01,2.3
Brian Moehler\moehlbr01,2.8
Mike Mohler*\mohlemi01,0.4
Jeff Montgomery\montgje01,1.1
Steve Montgomery\montgst01,-0.3
Eric Moody\moodyer01,0.3
Ramon Morel\morelra01,0.1
Mike Morgan\morgami01,1
Alvin Morman*\mormaal01,-0.2
Matt Morris\morrima01,3.9
Jamie Moyer*\moyerja01,3.7
Terry Mulholland*\mulhote01,1
Bobby Munoz\munozbo01,-1.2
Mike Munoz*\munozmi01,0.8
Heath Murray*\murrahe01,-0.3
Mike Mussina\mussimi01,5.5
Mike Myers*\myersmi01,-0.1
Randy Myers*\myersra01,3.1
Rodney Myers\myersro01,-0.1
Charles Nagy\nagych01,3.7
Dan Naulty\naultda01,-0.1
Jaime Navarro\navarja01,-1.3
Denny Neagle*\neaglde01,4.5
Jeff Nelson\nelsoje01,1.9
Robb Nen\nenro01,0.4
Hideo Nomo\nomohi01,1.8
Ryan Nye\nyery01,-0.4
Chad Ogea\ogeach01,0.4
Kirt Ojala*\ojalaki01,0.7
Omar Olivares\olivaom01,1.7
Darren Oliver*\oliveda02,2.9
Gregg Olson\olsongr01,-0.5
Mike Oquist\oquismi01,1.4
Jesse Orosco*\oroscje01,2
Donovan Osborne*\osbordo01,0
Antonio Osuna\osunaan01,1.9
Lance Painter*\paintla01,-0.1
Donn Pall\palldo01,0
Jose Paniagua\paniajo01,-1.2
Chan Ho Park\parkch01,3.5
Bob Patterson*\pattebo01,1.1
Danny Patterson\patteda04,1.9
Roger Pavlik\pavliro01,1
Troy Percival\percitr01,1.3
Carlos Perez*\perezca01,1.6
Mike Perez\perezmi01,0.4
Yorkis Perez*\perezyo01,-0.3
Matt Perisho*\perisma01,-0.2
Robert Person\persoro01,-0.2
Chris Peters*\peterch01,0.1
Mark Petkovsek\petkoma01,-1.2
Andy Pettitte*\pettian01,8.4
Hipolito Pichardo\pichahi01,0.4
Marc Pisciotta\piscima01,0.6
Jim Pittsley\pittsji01,0.2
Erik Plantenberg*\planter01,0.1
Dan Plesac*\plesada01,0.9
Eric Plunk\plunker01,0.2
Jim Poole*\pooleji02,-1.8
Mark Portugal\portuma01,0.1
Jay Powell\powelja04,0.8
Ariel Prieto\prietar01,0.4
Tim Pugh\pughti01,0.1
Paul Quantrill\quantpa01,3.2
Scott Radinsky*\radinsc01,1.4
Brad Radke\radkebr01,4.6
Brady Raggio\raggibr01,-0.7
Edgar Ramos\ramosed01,-0.1
Pat Rapp\rapppa01,0.3
Rick Reed\reedri01,4.4
Steve Reed\reedst01,1.5
Bryan Rekar\rekarbr01,0
Mike Remlinger*\remlimi01,1.6
Alberto Reyes\reyesal01,-0.1
Carlos Reyes\reyesca01,0
Dennys Reyes*\reyesde01,0.8
Shane Reynolds\reynosh01,0.5
Armando Reynoso\reynoar02,0.4
Arthur Rhodes*\rhodear01,2.3
Brad Rigby\rigbybr01,1.1
Ricardo Rincon*\rincori01,1.3
Danny Rios\riosda01,-0.3
Bill Risley\rislebi01,-0.2
Todd Ritchie\ritchto01,0.5
Kevin Ritz\ritzke01,0.5
Mariano Rivera\riverma01,3.7
Joe Roa\roajo01,-0.5
Rich Robertson*\roberri02,-0.4
Ken Robinson\robinke01,0.1
Felix Rodriguez\rodrife01,0.4
Frankie Rodriguez\rodrifr02,1
Nerio Rodriguez\rodrine01,-0.1
Rich Rodriguez*\rodriri02,1
Kenny Rogers*\rogerke01,0.1
Mel Rojas\rojasme01,-0.3
Jose Rosado*\rosadjo01,1.2
Brian Rose\rosebr01,-0.2
Matt Ruebel*\ruebema01,-1.1
Kirk Rueter*\rueteki01,2.7
Scott Ruffcorn\ruffcsc01,-1.2
Bruce Ruffin*\ruffibr01,-0.2
Glendon Rusch*\ruschgl01,-0.1
Ken Ryan\ryanke01,-0.9
Bret Saberhagen\saberbr01,-0.2
A.J. Sager\sagera.01,1.3
Scott Sanders\sandesc02,-0.1
Julio Santana\santaju01,-1.6
Jose Santiago\santijo03,0.1
Tony Saunders*\saundto01,0.3
Curt Schilling\schilcu01,6.3
Jason Schmidt\schmija01,2.7
Pete Schourek*\schoupe01,-0.5
Tim Scott\scottti01,-0.6
Aaron Sele\seleaa01,0.3
Dan Serafini*\serafda01,0.7
Scott Service\servisc01,-0.4
Jeff Shaw\shawje01,3.6
Paul Shuey\shueypa01,-0.3
Jose Silva\silvajo01,-0.1
Bill Simas\simasbi01,0.2
Mike Sirotka*\sirotmi01,1.2
Heathcliff Slocumb\slocuhe01,-0.3
Aaron Small\smallaa01,1.3
John Smiley*\smilejo01,-0.1
Lee Smith\smithle02,-0.4
Pete Smith\smithpe02,1
John Smoltz\smoltjo01,4.8
Clint Sodowsky\sodowcl01,1
Paul Spoljaric*\spoljpa01,1.3
Jerry Spradlin\spradje01,0
Dennis Springer\sprinde01,1
Russ Springer\sprinru01,-0.2
Rob Stanifer\staniro01,0.2
Mike Stanton*\stantmi02,2.8
Garrett Stephenson\stephga01,2.6
Dave Stevens\steveda01,-1
Todd Stottlemyre\stottto01,1.7
Everett Stull\stullev01,-0.3
Tanyon Sturtze\sturtta01,-0.6
Scott Sullivan\sullisc01,2.1
Jeff Suppan\suppaje01,-0.1
Dave Swartzbaugh\swartda01,-0.3
Bill Swift\swiftbi02,-1
Greg Swindell*\swindgr01,2.7
Jeff Tabaka*\tabakje01,0
Kevin Tapani\tapanke01,1.8
Ramon Tatis*\tatisra01,-0.6
Julian Tavarez\tavarju01,0.2
Billy Taylor\taylobi04,1.7
Amaury Telemaco\telemam01,-0.2
Anthony Telford\telfoan01,1.5
Dave Telgheder\telghda01,0.3
Bob Tewksbury\tewksbo01,3.2
Larry Thomas*\thomala01,-0.1
Justin Thompson*\thompju02,7.7
Mark Thompson\thompma01,-0.6
John Thomson\thomsjo01,2.8
Mike Thurman\thurmmi01,-0.3
Mike Timlin\timlimi01,1.4
Brett Tomko\tomkobr01,3
Salomon Torres\torresa01,-0.7
Steve Trachsel\trachst01,0.9
Ricky Trlicek\trlicri01,-0.3
Mike Trombley\trombmi01,0.6
Ugueth Urbina\urbinug01,0.6
Marc Valdes\valdema01,1.7
Ismael Valdez\valdeis01,5.3
Fernando Valenzuela*\valenfe01,-0.5
William VanLandingham\vanlawi01,-0.4
Dario Veras\verasda01,-0.3
Dave Veres\veresda01,0.6
Randy Veres\veresra01,0.3
Ron Villone*\villoro01,0.8
Ed Vosberg*\vosbeed01,0.2
Terrell Wade*\wadete01,-0.7
Billy Wagner*\wagnebi02,1.2
Paul Wagner\wagnepa01,0.2
Dave Wainhouse\wainhda01,-0.9
Tim Wakefield\wakefti01,1.9
Jamie Walker*\walkeja01,-0.3
Donne Wall\walldo01,-0.6
Jeff Wallace*\wallaje01,0.6
John Wasdin\wasdijo01,0.9
Allen Watson*\watsoal01,1
David Weathers\weathda01,-0.7
Bob Wells\wellsbo01,-0.7
David Wells*\wellsda01,4.3
Turk Wendell\wendetu01,-0.1
Don Wengert\wengedo01,-0.3
John Wetteland\wettejo01,2.8
Matt Whisenant*\whisema01,0.2
Gabe White*\whitega01,0.8
Matt Whiteside\whitema02,0
Bob Wickman\wickmbo01,2.6
Marc Wilkins\wilkima01,1.6
Brian Williams\willibr01,0.5
Mike Williams\willimi03,-0.3
Mitch Williams*\willimi02,-0.3
Shad Williams\willish01,0
Woody Williams\williwo02,3.1
Scott Winchester\winchsc01,-0.1
Darrin Winston*\winstda01,-0.1
Jay Witasick\witasja01,0
Bobby Witt\wittbo01,2.7
Mark Wohlers\wohlema01,0.7
Steve Wojciechowski*\wojcist01,-0.1
Bob Wolcott\wolcobo01,-0.5
Steve Woodard\woodast01,-0.1
Tim Worrell\worreti01,-0.1
Todd Worrell\worreto01,-0.8
Jamey Wright\wrighja01,0.1
Jaret Wright\wrighja02,1.4
Esteban Yan\yanes01,-0.8
